"k","signal_cluster","cluster_ordered","signal_mode","beta","summary_type","n_otu","avg_silhouette","mean_relative_abundance","mean_prevalence","within_cop_n_pair","within_cop_mean","within_cop_sd","within_cop_min","within_cop_q1","within_cop_median","within_cop_q3","within_cop_max","within_cop_iqr","lower_whisker","upper_whisker","n_outlier","GLaD_0.5_unweighted","GLaD_0.5_weighted","GLaD_1_unweighted","GLaD_1_weighted","GUniFrac","aitchison","bray","euclidean","jaccard","unifrac_unweighted","unifrac_weighted_phyloseq"
10,1,4,"prevalence",0.6,"power",62,0.372766896348005,0.00156456456379662,0.131989247311828,1891,0.230362850110353,0.0666699192191723,0.003018875384,0.18710981073855,0.24228565525,0.2836376613761,0.283637661391,0.0965278506375501,0.043499205525,0.283637661391,21,0.67,0.08,0.13,0.07,0.19,0.33,0.08,0.05,0.09,0.34,0.09
10,6,5,"abundance",0,"type1_error",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.06,0.07,0.05,0.06,0.07,0.09,0.07,0.07,0.07,0.07,0.08
10,6,5,"abundance",0.05,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.04,0.05,0.04,0.04,0.05,0.07,0.04,0.03,0.05,0.02,0.03
10,6,5,"abundance",0.1,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.04,0.05,0.07,0.05,0.03,0.06,0.04,0.04,0.04,0.06,0.06
10,6,5,"abundance",0.15,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.04,0.09,0.03,0.06,0.05,0.05,0.04,0.02,0.05,0.05,0.04
10,6,5,"abundance",0.2,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.06,0.05,0.07,0.04,0.05,0.07,0.08,0.07,0.07,0.07,0.04
10,6,5,"abundance",0.25,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.03,0.01,0.05,0.05,0.01,0.03,0.04,0.03,0.04,0.01,0.02
10,6,5,"abundance",0.3,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.05,0.04,0.06,0.03,0.07,0.09,0.09,0.06,0.08,0.04,0.06
10,6,5,"abundance",0.35,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.04,0.06,0.03,0.06,0.1,0.07,0.12,0.09,0.12,0.05,0.1
10,6,5,"abundance",0.4,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.09,0.08,0.04,0.04,0.08,0.08,0.13,0.09,0.1,0.08,0.06
10,6,5,"abundance",0.45,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.06,0.08,0.06,0.04,0.16,0.04,0.17,0.13,0.17,0.04,0.1
10,6,5,"abundance",0.5,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.02,0.17,0.02,0.11,0.21,0.05,0.19,0.16,0.18,0.03,0.18
10,6,5,"abundance",0.55,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.08,0.11,0.05,0.09,0.32,0.09,0.25,0.18,0.24,0.1,0.26
10,6,5,"abundance",0.6,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.06,0.18,0.04,0.12,0.28,0.1,0.3,0.17,0.26,0.03,0.23
10,6,5,"both",0,"type1_error",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.04,0.04,0.02,0.04,0.04,0.04,0.03,0.04,0.02,0.04,0.04
10,6,5,"both",0.05,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.1,0.05,0.08,0.06,0.04,0.08,0.03,0.06,0.04,0.05,0.05
10,6,5,"both",0.1,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.06,0.05,0.05,0.07,0.06,0.07,0.04,0.02,0.04,0.06,0.07
10,6,5,"both",0.15,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.06,0.01,0.08,0.02,0.03,0.08,0.03,0.02,0.03,0.05,0.02
10,6,5,"both",0.2,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.06,0.06,0.07,0.05,0.05,0.09,0.08,0.04,0.08,0.03,0.05
10,6,5,"both",0.25,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.12,0.02,0.04,0.04,0.12,0.16,0.06,0.01,0.08,0.1,0.08
10,6,5,"both",0.3,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.09,0.07,0.08,0.06,0.09,0.18,0.08,0.1,0.08,0.06,0.08
10,6,5,"both",0.35,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.08,0.07,0.02,0.06,0.16,0.23,0.13,0.1,0.14,0.04,0.09
10,6,5,"both",0.4,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.19,0.06,0.12,0.06,0.21,0.34,0.2,0.12,0.19,0.16,0.11
10,6,5,"both",0.45,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.18,0.07,0.05,0.06,0.29,0.39,0.24,0.12,0.26,0.16,0.12
10,6,5,"both",0.5,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.31,0.12,0.11,0.11,0.4,0.52,0.32,0.18,0.33,0.19,0.2
10,6,5,"both",0.55,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.44,0.15,0.16,0.08,0.62,0.73,0.48,0.23,0.47,0.26,0.27
10,6,5,"both",0.6,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.51,0.18,0.12,0.09,0.75,0.84,0.52,0.26,0.5,0.37,0.33
10,6,5,"prevalence",0,"type1_error",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0,0.07,0.07,0.04,0.05,0.02,0.08,0.07,0.07,0.02,0.07
10,6,5,"prevalence",0.05,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.04,0.07,0.08,0.08,0.06,0.07,0.06,0.07,0.06,0.06,0.06
10,6,5,"prevalence",0.1,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.06,0.03,0.03,0.06,0.06,0.03,0.03,0.05,0.04,0.04,0.04
10,6,5,"prevalence",0.15,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.01,0.02,0.03,0.03,0.01,0.03,0.03,0.03,0.03,0,0.02
10,6,5,"prevalence",0.2,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.11,0.04,0.05,0.03,0.02,0.1,0.02,0.04,0.01,0.09,0.01
10,6,5,"prevalence",0.25,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.11,0.05,0.08,0.04,0.06,0.08,0.04,0.06,0.03,0.11,0.06
10,6,5,"prevalence",0.3,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.07,0.02,0.07,0.04,0.05,0.04,0.04,0.03,0.04,0.07,0.03
10,6,5,"prevalence",0.35,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.1,0.04,0.05,0.03,0.04,0.12,0.06,0.03,0.06,0.12,0.03
10,6,5,"prevalence",0.4,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.18,0.06,0.11,0.08,0.06,0.14,0.05,0.02,0.05,0.12,0.05
10,6,5,"prevalence",0.45,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.3,0.02,0.13,0.04,0.05,0.25,0.05,0.02,0.04,0.23,0.02
10,6,5,"prevalence",0.5,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.33,0.07,0.11,0.07,0.1,0.28,0.06,0.06,0.06,0.22,0.06
10,6,5,"prevalence",0.55,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.39,0.01,0.07,0.04,0.07,0.26,0.05,0.03,0.04,0.29,0.03
10,6,5,"prevalence",0.6,"power",62,-0.178603207145165,0.00165400249056161,0.170161290322581,1891,0.358201971818419,0.0917884460001497,0,0.338093837184,0.3732014576468,0.4260943423402,0.4260943423758,0.0880005051562001,0.208316118553,0.4260943423758,150,0.54,0.02,0.15,0.02,0.11,0.38,0.06,0.05,0.06,0.41,0.06
10,7,6,"abundance",0,"type1_error",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.05,0.03,0.06,0.03,0.06,0.03,0.04,0.05,0.05,0.04,0.05
10,7,6,"abundance",0.05,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.04,0.03,0.07,0.02,0.06,0.03,0.06,0.04,0.04,0.05,0.06
10,7,6,"abundance",0.1,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.04,0.02,0.06,0.02,0.02,0.04,0.01,0.07,0.03,0.06,0.01
10,7,6,"abundance",0.15,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.09,0.06,0,0.05,0.08,0.07,0.08,0.06,0.07,0.08,0.07
10,7,6,"abundance",0.2,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.1,0.06,0.09,0.07,0.07,0.05,0.04,0.06,0.05,0.06,0.05
10,7,6,"abundance",0.25,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.03,0.07,0.04,0.07,0.12,0.02,0.09,0.03,0.08,0.03,0.09
10,7,6,"abundance",0.3,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.05,0.05,0.06,0.04,0.1,0.06,0.06,0.04,0.06,0.06,0.06
10,7,6,"abundance",0.35,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.06,0.08,0.05,0.09,0.13,0.06,0.08,0.07,0.1,0.03,0.1
10,7,6,"abundance",0.4,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.03,0.05,0.08,0.06,0.11,0.04,0.05,0.05,0.06,0.06,0.09
10,7,6,"abundance",0.45,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.03,0.1,0,0.12,0.24,0.05,0.14,0.08,0.14,0.03,0.14
10,7,6,"abundance",0.5,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.07,0.08,0.09,0.1,0.32,0.1,0.22,0.12,0.21,0.03,0.17
10,7,6,"abundance",0.55,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.06,0.07,0.04,0.08,0.31,0.08,0.23,0.05,0.19,0.07,0.18
10,7,6,"abundance",0.6,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.07,0.07,0.05,0.11,0.44,0.09,0.31,0.1,0.31,0.05,0.25
10,7,6,"both",0,"type1_error",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.05,0.06,0.02,0.04,0.07,0.06,0.06,0.04,0.06,0.07,0.08
10,7,6,"both",0.05,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.06,0.06,0.05,0.06,0.07,0.02,0.1,0.07,0.09,0.05,0.04
10,7,6,"both",0.1,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.04,0.03,0.08,0.04,0.03,0.06,0.05,0.01,0.04,0.02,0.03
10,7,6,"both",0.15,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.01,0.02,0.02,0.03,0.03,0.01,0.05,0.05,0.04,0.02,0.03
10,7,6,"both",0.2,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.11,0.08,0.05,0.09,0.1,0.11,0.1,0.06,0.08,0.08,0.06
10,7,6,"both",0.25,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.06,0.06,0.05,0.07,0.09,0.07,0.06,0.06,0.05,0.08,0.05
10,7,6,"both",0.3,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.09,0.04,0.07,0.05,0.16,0.11,0.06,0.02,0.06,0.07,0.11
10,7,6,"both",0.35,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.08,0.1,0.03,0.09,0.18,0.21,0.11,0.08,0.12,0.08,0.12
10,7,6,"both",0.4,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.21,0.08,0.06,0.08,0.34,0.33,0.14,0.12,0.13,0.13,0.15
10,7,6,"both",0.45,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.26,0.12,0.1,0.12,0.51,0.45,0.29,0.08,0.27,0.22,0.24
10,7,6,"both",0.5,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.29,0.06,0.14,0.08,0.5,0.47,0.26,0.07,0.26,0.22,0.19
10,7,6,"both",0.55,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.42,0.11,0.12,0.08,0.77,0.65,0.39,0.08,0.41,0.3,0.34
10,7,6,"both",0.6,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.52,0.28,0.16,0.22,0.88,0.81,0.57,0.13,0.54,0.47,0.53
10,7,6,"prevalence",0,"type1_error",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.09,0.01,0.05,0.04,0.07,0.07,0.06,0.03,0.06,0.06,0.04
10,7,6,"prevalence",0.05,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.05,0.06,0.03,0.06,0.06,0.07,0.08,0.09,0.06,0.04,0.08
10,7,6,"prevalence",0.1,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.06,0.05,0,0.04,0.05,0.03,0.03,0.04,0.03,0.04,0.06
10,7,6,"prevalence",0.15,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.01,0.06,0.06,0.06,0.03,0.05,0.03,0,0.03,0,0.04
10,7,6,"prevalence",0.2,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.05,0.06,0.02,0.03,0.05,0.04,0.04,0.08,0.04,0.05,0.05
10,7,6,"prevalence",0.25,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.08,0.05,0.08,0.05,0.06,0.04,0.04,0.03,0.02,0.1,0.04
10,7,6,"prevalence",0.3,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.1,0.05,0.1,0.09,0.11,0.08,0.06,0.04,0.09,0.14,0.09
10,7,6,"prevalence",0.35,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.15,0.05,0.12,0.05,0.07,0.09,0.04,0.02,0.05,0.13,0.03
10,7,6,"prevalence",0.4,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.13,0.06,0.07,0.04,0.06,0.09,0.02,0.08,0.04,0.11,0.04
10,7,6,"prevalence",0.45,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.16,0.06,0.05,0.07,0.06,0.12,0.07,0.04,0.06,0.19,0.05
10,7,6,"prevalence",0.5,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.27,0.06,0.1,0.07,0.09,0.21,0.09,0.01,0.09,0.31,0.08
10,7,6,"prevalence",0.55,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.45,0.06,0.11,0.06,0.12,0.32,0.09,0.04,0.08,0.38,0.09
10,7,6,"prevalence",0.6,"power",61,0.0103790998409018,0.00131892580762751,0.196174863387978,1830,0.328708257175744,0.0756679228598233,0,0.338093837152,0.354951452547,0.3732014576158,0.3805862612218,0.0351076204637999,0.288145863616,0.3805862612218,349,0.44,0.01,0.17,0.01,0.06,0.26,0.03,0.03,0.04,0.36,0.04
10,8,7,"abundance",0,"type1_error",61,-0.0181613436788891,0.000795012630745007,0.102185792349727,1830,0.273332833928191,0.0654798356784452,0.009324199066,0.234092389905,0.316871994608,0.322253966024,0.32225396605,0.088161576119,0.11266427517,0.32225396605,56,0.01,0.09,0.08,0.08,0.06,0.03,0.05,0.08,0.05,0.03,0.08
10,8,7,"abundance",0.05,"power",61,-0.0181613436788891,0.000795012630745007,0.102185792349727,1830,0.273332833928191,0.0654798356784452,0.009324199066,0.234092389905,0.316871994608,0.322253966024,0.32225396605,0.088161576119,0.11266427517,0.32225396605,56,0.03,0.05,0.05,0.04,0.08,0.08,0.09,0.06,0.08,0.02,0.08
