"rep_id","setting_id","k","signal_cluster","cluster_ordered","cluster_abund_sum_template","cluster_n_otus_template","signal_mode","beta","is_null","n_samples","y_mean","signal_mean_abs","signal_sd_abs","seed_sim","seed_test","runtime_sec","p_GLaD_0.5_weighted","p_GLaD_0.5_unweighted","p_GLaD_1_weighted","p_GLaD_1_unweighted","p_euclidean","p_bray","p_jaccard","p_aitchison","p_unifrac_unweighted","p_unifrac_weighted_phyloseq","p_GUniFrac","source_file"
55,62,8,6,5,86.3485899389829,77,"abundance",0.35,0,100,0.55,99.1853775645521,61.2210289334727,552875,2552875,4.42399999999998,0.522,0.674,0.432,0.368,0.624,0.48,0.501,0.868,0.567,0.554,0.544,"beta_div_sparse12_rep055.csv"
55,70,8,6,5,86.3485899389829,77,"abundance",0.4,0,100,0.5,90.9790276964056,56.5232700334642,552883,2552883,4.52799999999979,0.323,0.043,0.464,0.743,0.151,0.45,0.397,0.138,0.081,0.358,0.296,"beta_div_sparse12_rep055.csv"
55,78,8,6,5,86.3485899389829,77,"abundance",0.45,0,100,0.5,107.387215002904,93.4716526052036,552891,2552891,4.4699999999998,0.761,0.266,0.581,0.618,0.818,0.475,0.533,0.219,0.42,0.751,0.651,"beta_div_sparse12_rep055.csv"
55,86,8,6,5,86.3485899389829,77,"abundance",0.5,0,100,0.5,121.687055825315,112.93476939332,552899,2552899,4.3449999999998,0.034,0.091,0.192,0.144,0.079,0.012,0.009,0.054,0.109,0.014,0.003,"beta_div_sparse12_rep055.csv"
55,94,8,6,5,86.3485899389829,77,"abundance",0.55,0,100,0.5,120.000771120909,99.2672983189082,552907,2552907,4.89399999999978,0.341,0.566,0.342,0.899,0.955,0.684,0.659,0.576,0.377,0.373,0.511,"beta_div_sparse12_rep055.csv"
55,102,8,6,5,86.3485899389829,77,"abundance",0.6,0,100,0.45,108.898517287865,85.8764630745605,552915,2552915,4.44200000000001,0.01,0.026,0.033,0.465,0.009,0.009,0.006,0.014,0.049,0.007,0.002,"beta_div_sparse12_rep055.csv"
55,214,8,6,5,86.3485899389829,77,"both",0,1,100,0.44,103.267928514388,136.269005503534,553027,2553027,5.31200000000035,0.43,0.717,0.615,0.517,0.562,0.25,0.295,0.446,0.889,0.686,0.73,"beta_div_sparse12_rep055.csv"
55,222,8,6,5,86.3485899389829,77,"both",0.05,0,100,0.45,83.3866279409369,62.8098838965761,553035,2553035,5.3420000000001,0.367,0.229,0.332,0.919,0.379,0.399,0.369,0.318,0.605,0.309,0.31,"beta_div_sparse12_rep055.csv"
55,230,8,6,5,86.3485899389829,77,"both",0.1,0,100,0.5,95.4488881038454,71.5979073648808,553043,2553043,4.84000000000015,0.226,0.411,0.379,0.444,0.365,0.734,0.789,0.706,0.176,0.391,0.417,"beta_div_sparse12_rep055.csv"
55,238,8,6,5,86.3485899389829,77,"both",0.15,0,100,0.43,90.9512822774789,63.0899496700349,553051,2553051,4.50599999999986,0.997,0.59,0.985,0.786,0.995,0.932,0.927,0.601,0.29,0.956,0.818,"beta_div_sparse12_rep055.csv"
55,246,8,6,5,86.3485899389829,77,"both",0.2,0,100,0.44,101.064141129854,106.089807164535,553059,2553059,4.87699999999995,0.178,0.279,0.272,0.704,0.177,0.163,0.201,0.069,0.225,0.085,0.039,"beta_div_sparse12_rep055.csv"
55,254,8,6,5,86.3485899389829,77,"both",0.25,0,100,0.41,91.8178236793373,67.1745446911974,553067,2553067,4.92200000000003,0.138,0.364,0.041,0.381,0.748,0.708,0.592,0.406,0.599,0.236,0.442,"beta_div_sparse12_rep055.csv"
55,262,8,6,5,86.3485899389829,77,"both",0.3,0,100,0.43,112.422578021086,101.124315028279,553075,2553075,4.43799999999965,0.168,0.188,0.202,0.147,0.148,0.201,0.22,0.444,0.17,0.182,0.117,"beta_div_sparse12_rep055.csv"
55,270,8,6,5,86.3485899389829,77,"both",0.35,0,100,0.46,114.29629539141,84.0712336264047,553083,2553083,4.89900000000034,0.331,0.248,0.222,0.198,0.602,0.75,0.768,0.374,0.164,0.5,0.606,"beta_div_sparse12_rep055.csv"
55,278,8,6,5,86.3485899389829,77,"both",0.4,0,100,0.48,106.986115687647,80.4074469706562,553091,2553091,4.39899999999989,0.334,0.156,0.249,0.104,0.439,0.322,0.337,0.152,0.274,0.351,0.225,"beta_div_sparse12_rep055.csv"
55,286,8,6,5,86.3485899389829,77,"both",0.45,0,100,0.54,118.993704953004,69.4817202201379,553099,2553099,4.43399999999974,0.862,0.701,0.768,0.753,0.613,0.452,0.437,0.148,0.795,0.718,0.351,"beta_div_sparse12_rep055.csv"
55,294,8,6,5,86.3485899389829,77,"both",0.5,0,100,0.48,125.676261512148,123.337518487542,553107,2553107,4.89300000000003,0.201,0.043,0.243,0.094,0.295,0.081,0.066,0.127,0.043,0.146,0.059,"beta_div_sparse12_rep055.csv"
55,302,8,6,5,86.3485899389829,77,"both",0.55,0,100,0.46,136.715553161298,145.909006996423,553115,2553115,4.87199999999984,0.662,0.04,0.818,0.14,0.423,0.634,0.652,0.049,0.122,0.629,0.271,"beta_div_sparse12_rep055.csv"
55,310,8,6,5,86.3485899389829,77,"both",0.6,0,100,0.48,122.491717329332,78.7514947224335,553123,2553123,4.42999999999984,0.456,0.08,0.348,0.23,0.804,0.061,0.061,0.023,0.133,0.119,0.009,"beta_div_sparse12_rep055.csv"
55,110,8,6,5,86.3485899389829,77,"prevalence",0,1,100,0.52,88.68452324534,71.9982932216705,552923,2552923,4.37699999999995,0.156,0.824,0.195,0.162,0.363,0.199,0.237,0.502,0.888,0.165,0.186,"beta_div_sparse12_rep055.csv"
55,118,8,6,5,86.3485899389829,77,"prevalence",0.05,0,100,0.48,75.6092072997872,41.6090314638595,552931,2552931,4.37700000000041,0.328,0.84,0.263,0.869,0.395,0.562,0.514,0.575,0.896,0.562,0.867,"beta_div_sparse12_rep055.csv"
55,126,8,6,5,86.3485899389829,77,"prevalence",0.1,0,100,0.54,92.6006825653816,82.6249167478123,552939,2552939,4.85099999999966,0.163,0.219,0.261,0.097,0.352,0.437,0.564,0.424,0.157,0.36,0.421,"beta_div_sparse12_rep055.csv"
55,134,8,6,5,86.3485899389829,77,"prevalence",0.15,0,100,0.47,92.2157547045961,82.8208834514916,552947,2552947,4.56600000000026,0.277,0.27,0.316,0.971,0.301,0.518,0.399,0.173,0.351,0.433,0.672,"beta_div_sparse12_rep055.csv"
55,142,8,6,5,86.3485899389829,77,"prevalence",0.2,0,100,0.4,90.2394858023582,67.7334306607265,552955,2552955,4.44000000000005,0.486,0.045,0.472,0.007,0.581,0.336,0.397,0.259,0.013,0.374,0.226,"beta_div_sparse12_rep055.csv"
55,150,8,6,5,86.3485899389829,77,"prevalence",0.25,0,100,0.51,82.4442992096511,58.6633190191469,552963,2552963,4.81800000000021,0.138,0.309,0.15,0.637,0.355,0.011,0.005,0.435,0.21,0.088,0.057,"beta_div_sparse12_rep055.csv"
55,158,8,6,5,86.3485899389829,77,"prevalence",0.3,0,100,0.57,84.3851080388033,71.9506301520078,552971,2552971,5.31700000000001,0.251,0.011,0.389,0.104,0.049,0.122,0.142,0.633,0.049,0.146,0.109,"beta_div_sparse12_rep055.csv"
55,166,8,6,5,86.3485899389829,77,"prevalence",0.35,0,100,0.48,81.3309309630926,61.5953255461464,552979,2552979,5.73299999999972,0.631,0.289,0.546,0.015,0.743,0.683,0.594,0.67,0.13,0.938,0.842,"beta_div_sparse12_rep055.csv"
55,174,8,6,5,86.3485899389829,77,"prevalence",0.4,0,100,0.59,102.455312407772,84.7862822883952,552987,2552987,5.29099999999971,0.024,0.002,0.031,0.917,0.193,0.081,0.097,0.001,0.001,0.027,0.003,"beta_div_sparse12_rep055.csv"
55,182,8,6,5,86.3485899389829,77,"prevalence",0.45,0,100,0.56,96.1514663199349,62.0658451629924,552995,2552995,4.47400000000016,0.056,0.007,0.052,0.97,0.511,0.035,0.045,0.002,0.036,0.087,0.019,"beta_div_sparse12_rep055.csv"
55,190,8,6,5,86.3485899389829,77,"prevalence",0.5,0,100,0.5,91.1680073699454,53.3974119058824,553003,2553003,4.44299999999976,0.845,0.135,0.837,0.678,0.758,0.517,0.483,0.207,0.17,0.653,0.426,"beta_div_sparse12_rep055.csv"
55,198,8,6,5,86.3485899389829,77,"prevalence",0.55,0,100,0.41,92.1141926215012,80.4253889277525,553011,2553011,4.86200000000008,0.837,0.09,0.747,0.033,0.91,0.997,0.994,0.51,0.263,0.962,0.967,"beta_div_sparse12_rep055.csv"
55,206,8,6,5,86.3485899389829,77,"prevalence",0.6,0,100,0.49,98.2508578338099,77.1094485458263,553019,2553019,4.44500000000016,0.408,0.071,0.327,0.045,0.602,0.2,0.153,0.172,0.051,0.238,0.114,"beta_div_sparse12_rep055.csv"
55,7,8,7,2,178.883320284062,77,"abundance",0,1,100,0.53,184.564496922108,263.484498869753,552820,2552820,4.40200000000004,0.286,0.952,0.297,0.924,0.263,0.536,0.646,0.734,0.951,0.194,0.336,"beta_div_sparse12_rep055.csv"
55,15,8,7,2,178.883320284062,77,"abundance",0.05,0,100,0.49,163.647649985038,134.333465620426,552828,2552828,4.95399999999972,0.977,0.864,0.991,0.919,0.635,0.586,0.641,0.736,0.793,0.919,0.877,"beta_div_sparse12_rep055.csv"
55,23,8,7,2,178.883320284062,77,"abundance",0.1,0,100,0.5,162.411706588542,124.469521463148,552836,2552836,4.32999999999993,0.623,0.091,0.497,0.029,0.87,0.645,0.631,0.031,0.123,0.646,0.482,"beta_div_sparse12_rep055.csv"
55,31,8,7,2,178.883320284062,77,"abundance",0.15,0,100,0.54,219.808731359178,371.038712015471,552844,2552844,4.93100000000004,0.005,0.074,0.003,0.904,0.165,0.016,0.007,0.003,0.106,0.002,0.002,"beta_div_sparse12_rep055.csv"
55,39,8,7,2,178.883320284062,77,"abundance",0.2,0,100,0.53,249.156757645998,422.914423597775,552852,2552852,4.32200000000012,0.279,0.141,0.708,0.634,0.118,0.181,0.22,0.389,0.153,0.26,0.262,"beta_div_sparse12_rep055.csv"
55,47,8,7,2,178.883320284062,77,"abundance",0.25,0,100,0.53,172.401328347536,124.906823751706,552860,2552860,4.49200000000019,0.527,0.056,0.703,0.769,0.192,0.102,0.14,0.026,0.185,0.377,0.254,"beta_div_sparse12_rep055.csv"
55,55,8,7,2,178.883320284062,77,"abundance",0.3,0,100,0.53,206.875737803827,250.634398625554,552868,2552868,4.45899999999983,0.435,0.595,0.272,0.386,0.396,0.105,0.093,0.783,0.376,0.497,0.429,"beta_div_sparse12_rep055.csv"
55,63,8,7,2,178.883320284062,77,"abundance",0.35,0,100,0.42,221.040413516378,220.329334065253,552876,2552876,4.5,0.193,0.152,0.193,0.252,0.209,0.035,0.04,0.048,0.367,0.032,0.01,"beta_div_sparse12_rep055.csv"
55,71,8,7,2,178.883320284062,77,"abundance",0.4,0,100,0.52,186.521238052741,137.633867727819,552884,2552884,4.90000000000009,0.004,0.338,0.007,0.957,0.183,0.041,0.065,0.061,0.21,0.022,0.045,"beta_div_sparse12_rep055.csv"
55,79,8,7,2,178.883320284062,77,"abundance",0.45,0,100,0.56,208.068641872753,223.673051482768,552892,2552892,4.43600000000015,0.159,0.082,0.184,0.014,0.418,0.222,0.146,0.294,0.35,0.146,0.084,"beta_div_sparse12_rep055.csv"
55,87,8,7,2,178.883320284062,77,"abundance",0.5,0,100,0.49,201.737678363355,198.551663139547,552900,2552900,4.41199999999981,0.231,0.237,0.249,0.356,0.498,0.277,0.227,0.315,0.228,0.238,0.149,"beta_div_sparse12_rep055.csv"
55,95,8,7,2,178.883320284062,77,"abundance",0.55,0,100,0.61,311.726545277373,386.093531639257,552908,2552908,4.81099999999969,0.01,0.521,0.008,0.327,0.068,0.051,0.033,0.255,0.705,0.009,0.018,"beta_div_sparse12_rep055.csv"
55,103,8,7,2,178.883320284062,77,"abundance",0.6,0,100,0.59,324.857803941332,502.751224864655,552916,2552916,5.38900000000012,0.208,1,0.28,0.871,0.098,0.16,0.233,0.987,1,0.278,0.18,"beta_div_sparse12_rep055.csv"
55,215,8,7,2,178.883320284062,77,"both",0,1,100,0.49,166.918752219454,154.215428344065,553028,2553028,4.84099999999989,0.248,0.306,0.299,0.525,0.467,0.306,0.279,0.35,0.336,0.187,0.159,"beta_div_sparse12_rep055.csv"
55,223,8,7,2,178.883320284062,77,"both",0.05,0,100,0.46,151.642788246677,131.497470470753,553036,2553036,4.85399999999981,0.303,0.126,0.217,0.395,0.146,0.183,0.218,0.032,0.097,0.295,0.278,"beta_div_sparse12_rep055.csv"
55,231,8,7,2,178.883320284062,77,"both",0.1,0,100,0.61,179.776587664592,185.084097588349,553044,2553044,4.44299999999976,0.602,0.417,0.687,0.152,0.4,0.846,0.861,0.524,0.495,0.788,0.509,"beta_div_sparse12_rep055.csv"
55,239,8,7,2,178.883320284062,77,"both",0.15,0,100,0.5,183.343139869877,141.965593941528,553052,2553052,5.34999999999991,0.782,0.017,0.616,0.539,0.687,0.454,0.331,0.042,0.01,0.507,0.131,"beta_div_sparse12_rep055.csv"
55,247,8,7,2,178.883320284062,77,"both",0.2,0,100,0.57,191.076587999809,179.769306170643,553060,2553060,4.43099999999959,0.991,0.22,0.967,0.104,0.993,0.977,0.985,0.753,0.174,0.953,0.826,"beta_div_sparse12_rep055.csv"
55,255,8,7,2,178.883320284062,77,"both",0.25,0,100,0.41,198.015764663587,295.510150805319,553068,2553068,4.90099999999984,0.014,0.395,0.008,0.498,0.024,0.151,0.126,0.47,0.483,0.019,0.076,"beta_div_sparse12_rep055.csv"
55,263,8,7,2,178.883320284062,77,"both",0.3,0,100,0.45,176.400336059464,126.752769930811,553076,2553076,4.92999999999984,0.093,0.033,0.163,0.37,0.403,0.141,0.162,0.014,0.02,0.067,0.03,"beta_div_sparse12_rep055.csv"
55,271,8,7,2,178.883320284062,77,"both",0.35,0,100,0.43,190.361879875305,204.592330330104,553084,2553084,4.44499999999971,0.005,0.086,0.025,0.843,0.019,0.032,0.04,0.08,0.005,0.003,0.003,"beta_div_sparse12_rep055.csv"
55,279,8,7,2,178.883320284062,77,"both",0.4,0,100,0.56,301.135140460789,1005.70495257807,553092,2553092,5.35300000000007,0.322,0.003,0.395,0.104,0.329,0.065,0.053,0.019,0.003,0.156,0.021,"beta_div_sparse12_rep055.csv"
55,287,8,7,2,178.883320284062,77,"both",0.45,0,100,0.56,259.525587432163,299.122337401925,553100,2553100,4.97600000000011,0.087,0.274,0.044,0.193,0.281,0.005,0.001,0.083,0.228,0.014,0.003,"beta_div_sparse12_rep055.csv"
55,295,8,7,2,178.883320284062,77,"both",0.5,0,100,0.52,259.608658289621,585.400409635235,553108,2553108,4.48000000000002,0.172,0.541,0.123,0.771,0.977,0.757,0.728,0.412,0.375,0.208,0.216,"beta_div_sparse12_rep055.csv"
55,303,8,7,2,178.883320284062,77,"both",0.55,0,100,0.49,333.62020119061,497.989171540836,553116,2553116,4.49400000000014,0.071,0.047,0.041,0.009,0.496,0.1,0.11,0.029,0.061,0.06,0.015,"beta_div_sparse12_rep055.csv"
55,311,8,7,2,178.883320284062,77,"both",0.6,0,100,0.58,367.789336953584,766.836587893572,553124,2553124,4.87699999999995,0.364,0.001,0.26,0.438,0.757,0.135,0.15,0.001,0.001,0.293,0.039,"beta_div_sparse12_rep055.csv"
55,111,8,7,2,178.883320284062,77,"prevalence",0,1,100,0.48,134.400426512012,101.274653999853,552924,2552924,4.50300000000016,0.156,0.194,0.082,0.581,0.476,0.205,0.251,0.059,0.449,0.258,0.291,"beta_div_sparse12_rep055.csv"
55,119,8,7,2,178.883320284062,77,"prevalence",0.05,0,100,0.53,191.760757354349,293.153994310654,552932,2552932,4.88200000000006,0.053,0.047,0.029,0.392,0.041,0.406,0.437,0.013,0.088,0.181,0.246,"beta_div_sparse12_rep055.csv"
55,127,8,7,2,178.883320284062,77,"prevalence",0.1,0,100,0.53,187.47043661018,398.717392703187,552940,2552940,4.49199999999973,0.667,0.811,0.757,0.39,0.645,0.772,0.723,0.872,0.833,0.746,0.693,"beta_div_sparse12_rep055.csv"
55,135,8,7,2,178.883320284062,77,"prevalence",0.15,0,100,0.52,190.637634686246,236.186874965063,552948,2552948,5.29700000000003,0.581,0.604,0.654,0.707,0.333,0.609,0.6,0.451,0.395,0.476,0.486,"beta_div_sparse12_rep055.csv"
55,143,8,7,2,178.883320284062,77,"prevalence",0.2,0,100,0.53,159.888676610692,117.952324684528,552956,2552956,4.50300000000016,0.076,0.274,0.122,0.268,0.19,0.429,0.459,0.327,0.489,0.15,0.209,"beta_div_sparse12_rep055.csv"
55,151,8,7,2,178.883320284062,77,"prevalence",0.25,0,100,0.46,163.102318392578,141.895934582323,552964,2552964,4.51800000000003,0.304,0.519,0.322,0.05,0.095,0.243,0.258,0.795,0.468,0.175,0.172,"beta_div_sparse12_rep055.csv"
55,159,8,7,2,178.883320284062,77,"prevalence",0.3,0,100,0.47,202.811227147673,274.961541272677,552972,2552972,4.50999999999976,0.661,0.148,0.755,0.207,0.347,0.707,0.75,0.099,0.063,0.645,0.505,"beta_div_sparse12_rep055.csv"
55,167,8,7,2,178.883320284062,77,"prevalence",0.35,0,100,0.43,181.8045644444,282.439735963173,552980,2552980,4.40499999999975,0.595,0.538,0.857,0.989,0.395,0.395,0.388,0.342,0.348,0.45,0.417,"beta_div_sparse12_rep055.csv"
55,175,8,7,2,178.883320284062,77,"prevalence",0.4,0,100,0.46,177.442701043679,240.414392008985,552988,2552988,4.41199999999981,0.888,0.054,0.857,0.315,0.761,0.275,0.273,0.01,0.007,0.499,0.102,"beta_div_sparse12_rep055.csv"
55,183,8,7,2,178.883320284062,77,"prevalence",0.45,0,100,0.48,167.876320080734,124.136129314577,552996,2552996,5.35399999999981,0.983,0.048,0.849,0.546,0.968,0.927,0.908,0.268,0.01,0.934,0.654,"beta_div_sparse12_rep055.csv"
55,191,8,7,2,178.883320284062,77,"prevalence",0.5,0,100,0.57,179.611834610598,160.710724241924,553004,2553004,4.91899999999987,0.127,0.215,0.537,0.768,0.005,0.002,0.005,0.052,0.105,0.016,0.008,"beta_div_sparse12_rep055.csv"
55,199,8,7,2,178.883320284062,77,"prevalence",0.55,0,100,0.39,172.792956939833,141.35018952437,553012,2553012,4.50599999999986,0.725,0.002,0.471,0.078,0.774,0.76,0.809,0.005,0.001,0.703,0.239,"beta_div_sparse12_rep055.csv"
55,207,8,7,2,178.883320284062,77,"prevalence",0.6,0,100,0.5,174.175346589742,136.629266809983,553020,2553020,4.88499999999976,0.753,0.04,0.658,0.714,0.905,0.745,0.766,0.143,0.02,0.727,0.364,"beta_div_sparse12_rep055.csv"
55,8,8,8,6,74.5316760187713,77,"abundance",0,1,100,0.47,85.4300834455167,183.488612961914,552821,2552821,4.46000000000004,0.508,0.455,0.359,0.47,0.576,0.506,0.408,0.427,0.821,0.712,0.668,"beta_div_sparse12_rep055.csv"
55,16,8,8,6,74.5316760187713,77,"abundance",0.05,0,100,0.56,59.3982482722798,55.8849237486651,552829,2552829,4.46799999999985,0.227,0.278,0.096,0.494,0.313,0.35,0.393,0.368,0.488,0.437,0.613,"beta_div_sparse12_rep055.csv"
55,24,8,8,6,74.5316760187713,77,"abundance",0.1,0,100,0.5,65.9233177530259,71.8917742535926,552837,2552837,4.81800000000021,0.613,0.067,0.869,0.713,0.526,0.097,0.074,0.007,0.038,0.481,0.106,"beta_div_sparse12_rep055.csv"
55,32,8,8,6,74.5316760187713,77,"abundance",0.15,0,100,0.62,82.5654460030419,147.138319072037,552845,2552845,4.43499999999995,0.487,0.029,0.619,0.755,0.103,0.16,0.194,0.026,0.035,0.479,0.241,"beta_div_sparse12_rep055.csv"
55,40,8,8,6,74.5316760187713,77,"abundance",0.2,0,100,0.46,77.6748300990584,71.6700044791758,552853,2552853,4.85599999999977,0.437,0.995,0.263,0.482,0.192,0.656,0.617,0.929,0.989,0.616,0.886,"beta_div_sparse12_rep055.csv"
55,48,8,8,6,74.5316760187713,77,"abundance",0.25,0,100,0.51,77.9345880591124,87.8081718316278,552861,2552861,5.07500000000027,0.413,0.553,0.367,0.74,0.323,0.08,0.131,0.379,0.786,0.236,0.229,"beta_div_sparse12_rep055.csv"
55,56,8,8,6,74.5316760187713,77,"abundance",0.3,0,100,0.49,104.241884556644,254.646973618675,552869,2552869,4.46799999999985,0.292,0.669,0.296,0.582,0.136,0.234,0.324,0.882,0.54,0.323,0.461,"beta_div_sparse12_rep055.csv"
55,64,8,8,6,74.5316760187713,77,"abundance",0.35,0,100,0.53,94.2209125288268,107.455547331411,552877,2552877,4.84299999999985,0.215,0.227,0.266,0.637,0.298,0.127,0.113,0.052,0.43,0.279,0.174,"beta_div_sparse12_rep055.csv"
55,72,8,8,6,74.5316760187713,77,"abundance",0.4,0,100,0.5,91.316393262242,133.9745694549,552885,2552885,4.40200000000004,0.29,0.105,0.234,0.521,0.106,0.214,0.306,0.062,0.174,0.14,0.049,"beta_div_sparse12_rep055.csv"
55,80,8,8,6,74.5316760187713,77,"abundance",0.45,0,100,0.53,102.558158284904,191.088060997684,552893,2552893,4.51199999999972,0.18,0.336,0.333,0.091,0.067,0.011,0.012,0.112,0.562,0.067,0.086,"beta_div_sparse12_rep055.csv"
55,88,8,8,6,74.5316760187713,77,"abundance",0.5,0,100,0.56,98.0139535777294,137.59688096783,552901,2552901,4.50499999999965,0.457,0.632,0.559,0.22,0.711,0.512,0.481,0.243,0.602,0.463,0.405,"beta_div_sparse12_rep055.csv"
55,96,8,8,6,74.5316760187713,77,"abundance",0.55,0,100,0.47,91.7753877097134,110.494119340975,552909,2552909,4.47200000000021,0.389,0.274,0.36,0.814,0.363,0.26,0.297,0.167,0.18,0.116,0.033,"beta_div_sparse12_rep055.csv"
55,104,8,8,6,74.5316760187713,77,"abundance",0.6,0,100,0.55,109.765839210002,129.663524866961,552917,2552917,4.41800000000012,0.02,0.611,0.034,0.789,0.545,0.618,0.714,0.431,0.22,0.061,0.253,"beta_div_sparse12_rep055.csv"
55,216,8,8,6,74.5316760187713,77,"both",0,1,100,0.6,78.9498507065664,99.9749316159721,553029,2553029,4.85400000000027,0.808,0.08,0.426,0.057,0.926,0.793,0.76,0.388,0.236,0.559,0.302,"beta_div_sparse12_rep055.csv"
55,224,8,8,6,74.5316760187713,77,"both",0.05,0,100,0.55,65.2395020695974,71.4080108971978,553037,2553037,4.80899999999974,0.824,0.668,0.959,0.083,0.336,0.379,0.359,0.881,0.765,0.788,0.78,"beta_div_sparse12_rep055.csv"
55,232,8,8,6,74.5316760187713,77,"both",0.1,0,100,0.5,78.9906809441413,85.3368560544804,553045,2553045,4.86099999999988,0.899,0.337,0.815,0.316,0.91,0.918,0.89,0.507,0.256,0.836,0.85,"beta_div_sparse12_rep055.csv"
55,240,8,8,6,74.5316760187713,77,"both",0.15,0,100,0.53,90.1338714871465,116.752247336958,553053,2553053,4.48100000000022,0.958,0.177,0.899,0.043,0.804,0.458,0.455,0.288,0.105,0.748,0.525,"beta_div_sparse12_rep055.csv"
55,248,8,8,6,74.5316760187713,77,"both",0.2,0,100,0.54,88.9652439673455,94.6061771876812,553061,2553061,4.90299999999979,0.153,0.282,0.064,0.136,0.214,0.506,0.527,0.435,0.356,0.358,0.442,"beta_div_sparse12_rep055.csv"
55,256,8,8,6,74.5316760187713,77,"both",0.25,0,100,0.56,100.694468594942,128.006388184624,553069,2553069,4.42300000000023,0.968,0.257,0.911,0.277,0.785,0.984,0.99,0.755,0.222,0.998,0.979,"beta_div_sparse12_rep055.csv"
55,264,8,8,6,74.5316760187713,77,"both",0.3,0,100,0.47,102.667401368485,136.989838368339,553077,2553077,4.82799999999997,0.498,0.951,0.635,0.471,0.237,0.135,0.204,0.857,0.804,0.546,0.454,"beta_div_sparse12_rep055.csv"
55,272,8,8,6,74.5316760187713,77,"both",0.35,0,100,0.47,102.487074803399,173.795328629537,553085,2553085,4.54100000000017,0.336,0.22,0.327,0.029,0.466,0.239,0.256,0.31,0.326,0.326,0.197,"beta_div_sparse12_rep055.csv"
55,280,8,8,6,74.5316760187713,77,"both",0.4,0,100,0.46,90.2958382024646,103.159656776868,553093,2553093,4.44599999999991,0.541,0.91,0.638,0.789,0.853,0.453,0.396,0.504,0.833,0.293,0.123,"beta_div_sparse12_rep055.csv"
55,288,8,8,6,74.5316760187713,77,"both",0.45,0,100,0.52,99.1144120755242,132.495177790066,553101,2553101,4.82300000000032,0.056,0.273,0.11,0.445,0.181,0.15,0.223,0.075,0.658,0.045,0.034,"beta_div_sparse12_rep055.csv"
55,296,8,8,6,74.5316760187713,77,"both",0.5,0,100,0.53,110.108822153264,128.329749050381,553109,2553109,5.25599999999986,0.144,0.001,0.319,0.168,0.071,0.006,0.009,0.001,0.005,0.131,0.023,"beta_div_sparse12_rep055.csv"
55,304,8,8,6,74.5316760187713,77,"both",0.55,0,100,0.42,132.387801661665,239.078037841518,553117,2553117,4.39700000000039,0.094,0.091,0.122,0.067,0.368,0.152,0.171,0.121,0.116,0.075,0.05,"beta_div_sparse12_rep055.csv"
55,312,8,8,6,74.5316760187713,77,"both",0.6,0,100,0.5,136.668495319711,262.530673825954,553125,2553125,4.86099999999988,0.163,0.001,0.531,0.007,0.009,0.006,0.008,0.001,0.001,0.065,0.004,"beta_div_sparse12_rep055.csv"
55,112,8,8,6,74.5316760187713,77,"prevalence",0,1,100,0.48,70.6252069525191,90.772941027298,552925,2552925,5.31999999999971,0.17,0.061,0.094,0.234,0.281,0.536,0.52,0.121,0.04,0.304,0.429,"beta_div_sparse12_rep055.csv"
55,120,8,8,6,74.5316760187713,77,"prevalence",0.05,0,100,0.4,63.320539235202,72.7612016091599,552933,2552933,4.8739999999998,0.404,0.58,0.568,0.947,0.493,0.91,0.892,0.515,0.721,0.354,0.677,"beta_div_sparse12_rep055.csv"
55,128,8,8,6,74.5316760187713,77,"prevalence",0.1,0,100,0.52,78.4020246010271,77.2064691590195,552941,2552941,5.2470000000003,0.063,0.829,0.034,0.649,0.386,0.776,0.729,0.916,0.844,0.241,0.785,"beta_div_sparse12_rep055.csv"
55,136,8,8,6,74.5316760187713,77,"prevalence",0.15,0,100,0.49,78.6366391673498,151.818819346395,552949,2552949,4.44400000000041,0.712,0.003,0.854,0.375,0.508,0.389,0.38,0.011,0.002,0.712,0.245,"beta_div_sparse12_rep055.csv"
55,144,8,8,6,74.5316760187713,77,"prevalence",0.2,0,100,0.52,79.2435031266907,93.9200714649693,552957,2552957,4.90099999999984,0.999,0.49,0.993,0.436,0.986,0.924,0.941,0.405,0.235,0.985,0.89,"beta_div_sparse12_rep055.csv"
55,152,8,8,6,74.5316760187713,77,"prevalence",0.25,0,100,0.36,63.5122462107349,66.5143094301211,552965,2552965,5.26600000000008,0.681,0.353,0.9,0.112,0.275,0.31,0.438,0.242,0.619,0.795,0.763,"beta_div_sparse12_rep055.csv"
55,160,8,8,6,74.5316760187713,77,"prevalence",0.3,0,100,0.55,76.6238099456642,69.7714435889192,552973,2552973,4.88200000000006,0.717,0.914,0.677,0.205,0.294,0.837,0.841,0.888,0.69,0.774,0.848,"beta_div_sparse12_rep055.csv"
55,168,8,8,6,74.5316760187713,77,"prevalence",0.35,0,100,0.55,82.9561645536324,86.1634109987875,552981,2552981,4.90499999999975,0.758,0.5,0.625,0.71,0.44,0.89,0.849,0.488,0.587,0.894,0.87,"beta_div_sparse12_rep055.csv"
55,176,8,8,6,74.5316760187713,77,"prevalence",0.4,0,100,0.56,101.014300542856,170.363222742006,552989,2552989,4.87000000000035,0.677,0.076,0.704,0.295,0.806,0.405,0.346,0.305,0.455,0.511,0.318,"beta_div_sparse12_rep055.csv"
