"rep_id","setting_id","k","signal_cluster","cluster_ordered","cluster_abund_sum_template","cluster_n_otus_template","signal_mode","beta","is_null","n_samples","y_mean","signal_mean_abs","signal_sd_abs","seed_sim","seed_test","runtime_sec","p_GLaD_0.5_weighted","p_GLaD_0.5_unweighted","p_GLaD_1_weighted","p_GLaD_1_unweighted","p_euclidean","p_bray","p_jaccard","p_aitchison","p_unifrac_unweighted","p_unifrac_weighted_phyloseq","p_GUniFrac","source_file"
1,51,4,3,4,120.843479555353,154,"both",0,1,100,0.47,122.904492643926,67.8960217692941,12432,2012432,5.976,0.768,0.109,0.557,0.364,0.743,0.249,0.237,0.169,0.042,0.392,0.244,"beta_div_sparse12_rep001.csv"
1,55,4,3,4,120.843479555353,154,"both",0.6,0,100,0.52,212.119889909208,144.620083561988,12436,2012436,6.61699999999996,0.012,0.001,0.023,0.098,0.016,0.006,0.007,0.002,0.001,0.002,0.001,"beta_div_sparse12_rep001.csv"
1,59,4,3,4,120.843479555353,154,"both",0.8,0,100,0.53,225.787460951523,173.581657157971,12440,2012440,5.93200000000002,0.158,0.001,0.25,0.002,0.083,0.001,0.001,0.001,0.001,0.006,0.001,"beta_div_sparse12_rep001.csv"
1,63,4,3,4,120.843479555353,154,"both",1.2,0,100,0.43,329.24421941919,340.11708744242,12444,2012444,6.51799999999992,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,67,4,3,4,120.843479555353,154,"both",1.6,0,100,0.48,503.237900408264,542.459416976094,12448,2012448,5.89600000000007,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,71,4,3,4,120.843479555353,154,"both",2,0,100,0.51,862.83560848381,990.725683891902,12452,2012452,5.94799999999998,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"beta_div_sparse12_rep001.csv"
1,27,4,3,4,120.843479555353,154,"prevalence",0,1,100,0.48,130.348931925336,99.860938752861,12408,2012408,6.47400000000005,0.388,0.109,0.407,0.24,0.647,0.28,0.293,0.181,0.075,0.192,0.115,"beta_div_sparse12_rep001.csv"
1,31,4,3,4,120.843479555353,154,"prevalence",0.6,0,100,0.43,130.576945805601,85.3169074386044,12412,2012412,6.45600000000002,0.279,0.002,0.4,0.005,0.189,0.155,0.187,0.073,0.001,0.14,0.036,"beta_div_sparse12_rep001.csv"
1,35,4,3,4,120.843479555353,154,"prevalence",0.8,0,100,0.45,136.418852356957,82.9169649681114,12416,2012416,6.47500000000002,0.941,0.001,0.887,0.001,0.855,0.55,0.465,0.009,0.001,0.967,0.316,"beta_div_sparse12_rep001.csv"
1,39,4,3,4,120.843479555353,154,"prevalence",1.2,0,100,0.45,112.33720344838,57.7036421392158,12420,2012420,6.02100000000002,0.209,0.001,0.095,0.001,0.916,0.357,0.402,0.001,0.001,0.015,0.001,"beta_div_sparse12_rep001.csv"
