"rep_id","setting_id","k","signal_cluster","cluster_ordered","cluster_abund_sum_template","cluster_n_otus_template","beta","is_null","n_samples","y_mean","signal_mean_abs","signal_sd_abs","seed_sim","seed_test","runtime_sec","p_GLaD_0.5_weighted","p_GLaD_0.5_unweighted","p_GLaD_1_weighted","p_GLaD_1_unweighted","p_euclidean","p_bray","p_jaccard","p_aitchison","p_unifrac_unweighted","p_unifrac_weighted_phyloseq","p_GUniFrac"
31,72,12,12,9,12.7421518209905,20,2,0,100,0.4,10.0442574102543,10.1231285435892,312417,2312417,8.38,0.412,0.46,0.271,0.469,0.966,0.127,0.217,0.084,0.747,0.136,0.014
32,1,12,1,8,38.4045053101521,68,0,1,100,0.44,44.2078908442292,43.9902697454932,322346,2322346,12.669,0.643,0.02,0.691,0.613,0.639,0.415,0.529,0.089,0.06,0.525,0.303
32,2,12,2,5,77.0330827660337,39,0,1,100,0.54,52.6388745090579,102.072905587264,322347,2322347,7.862,0.633,0.699,0.369,0.791,0.488,0.852,0.788,0.238,0.862,0.911,0.939
32,3,12,3,7,43.6751187922883,34,0,1,100,0.51,45.277307670855,46.6401674119441,322348,2322348,8.144,0.313,0.602,0.372,0.947,0.212,0.515,0.547,0.42,0.617,0.377,0.538
32,4,12,4,4,79.6953582744224,67,0,1,100,0.53,74.6114116488594,54.4561990875879,322349,2322349,7.94600000000001,0.479,0.688,0.364,0.539,0.535,0.587,0.564,0.469,0.335,0.457,0.319
32,5,12,5,2,133.044236791808,66,0,1,100,0.41,89.9978227923983,75.6351185657652,322350,2322350,7.869,0.925,0.883,0.921,0.888,0.883,0.836,0.82,0.903,0.903,0.712,0.548
32,6,12,6,11,5.27504110111664,23,0,1,100,0.53,3.89116966863533,6.50742434958889,322351,2322351,7.322,0.245,0.12,0.425,0.279,0.065,0.015,0.015,0.018,0.096,0.17,0.078
32,7,12,7,10,11.0732266185605,26,0,1,100,0.45,14.1127138805606,36.4656114225336,322352,2322352,9.051,0.959,0.725,0.928,0.268,0.858,0.955,0.962,0.71,0.884,0.894,0.846
32,8,12,8,1,293.178789576476,145,0,1,100,0.54,293.89221655611,230.405553987173,322353,2322353,8.703,0.167,0.69,0.294,0.512,0.073,0.115,0.153,0.444,0.495,0.19,0.285
32,9,12,9,3,106.715084324911,54,0,1,100,0.44,136.269934253442,221.757919334125,322354,2322354,8.643,0.159,0.07,0.373,0.229,0.066,0.28,0.288,0.042,0.012,0.211,0.214
32,10,12,10,6,68.7845374439054,53,0,1,100,0.54,69.2043299220305,62.1047784602832,322355,2322355,9.146,0.448,0.188,0.496,0.16,0.521,0.19,0.26,0.23,0.206,0.283,0.256
32,11,12,11,12,5.09634064688554,21,0,1,100,0.44,4.63943953245786,8.58406247909637,322356,2322356,8.51900000000001,0.067,0.514,0.166,0.619,0.093,0.058,0.064,0.189,0.612,0.057,0.084
32,12,12,12,9,12.7421518209905,20,0,1,100,0.51,14.3459684076605,18.1336672268837,322357,2322357,8.661,0.208,0.215,0.157,0.076,0.131,0.031,0.037,0.063,0.322,0.131,0.069
32,13,12,1,8,38.4045053101521,68,0.6,0,100,0.47,39.6932277122206,37.6982802945715,322358,2322358,9.038,0.813,0.845,0.885,0.193,0.627,0.414,0.388,0.442,0.762,0.573,0.344
32,14,12,2,5,77.0330827660337,39,0.6,0,100,0.51,56.9888752941236,120.919149913614,322359,2322359,8.62400000000002,0.458,0.763,0.392,0.354,0.455,0.832,0.794,0.561,0.842,0.628,0.822
32,15,12,3,7,43.6751187922883,34,0.6,0,100,0.51,43.0161954233583,37.6141202659263,322360,2322360,9.01900000000001,0.42,0.567,0.517,0.525,0.695,0.617,0.592,0.835,0.708,0.516,0.556
32,16,12,4,4,79.6953582744224,67,0.6,0,100,0.53,70.8402582734182,52.3529114956938,322361,2322361,9.072,0.425,0.987,0.217,0.652,0.353,0.779,0.781,0.953,0.993,0.521,0.834
32,17,12,5,2,133.044236791808,66,0.6,0,100,0.45,122.447190670263,181.291888056243,322362,2322362,8.69300000000001,0.32,0.33,0.795,0.424,0.214,0.329,0.333,0.332,0.241,0.25,0.23
32,18,12,6,11,5.27504110111664,23,0.6,0,100,0.49,9.23235280616319,28.2640209456277,322363,2322363,9.17700000000002,0.777,0.337,0.865,0.262,0.92,0.667,0.665,0.171,0.247,0.513,0.301
32,19,12,7,10,11.0732266185605,26,0.6,0,100,0.48,9.77550468855415,9.88459910647611,322364,2322364,8.71499999999997,0.535,0.186,0.54,0.093,0.726,0.35,0.365,0.369,0.202,0.515,0.474
32,20,12,8,1,293.178789576476,145,0.6,0,100,0.56,269.712730439022,184.319183475956,322365,2322365,9.81200000000001,0.009,0.02,0.001,0.251,0.028,0.031,0.011,0.01,0.116,0.007,0.007
32,21,12,9,3,106.715084324911,54,0.6,0,100,0.46,106.169920591599,148.167667115688,322366,2322366,8.76000000000002,0.24,0.076,0.225,0.398,0.869,0.429,0.394,0.129,0.106,0.26,0.342
32,22,12,10,6,68.7845374439054,53,0.6,0,100,0.49,100.495265985855,121.342601256921,322367,2322367,8.762,0.556,0.763,0.839,0.609,0.107,0.14,0.158,0.674,0.606,0.477,0.661
32,23,12,11,12,5.09634064688554,21,0.6,0,100,0.52,5.51007715842599,10.4294901370017,322368,2322368,9.37799999999999,0.824,0.857,0.461,0.701,0.966,0.998,0.997,0.716,0.876,0.91,0.986
32,24,12,12,9,12.7421518209905,20,0.6,0,100,0.53,11.6886823241005,11.7237359329459,322369,2322369,9.185,0.712,0.686,0.707,0.27,0.234,0.714,0.648,0.599,0.28,0.56,0.397
32,25,12,1,8,38.4045053101521,68,0.8,0,100,0.56,41.3259504196629,38.5291729725798,322370,2322370,9.25700000000001,0.853,0.988,0.752,0.621,0.792,0.939,0.93,0.884,0.981,0.781,0.9
32,26,12,2,5,77.0330827660337,39,0.8,0,100,0.43,75.3051576394326,146.731408169314,322371,2322371,8.77500000000001,0.002,0.089,0.002,0.195,0.001,0.001,0.001,0.052,0.095,0.001,0.001
32,27,12,3,7,43.6751187922883,34,0.8,0,100,0.43,41.6528613304181,43.6302073877469,322372,2322372,9.32900000000001,0.907,0.006,0.913,0.001,0.669,0.912,0.9,0.18,0.087,0.811,0.743
32,28,12,4,4,79.6953582744224,67,0.8,0,100,0.41,78.0310804728203,47.8288934414118,322373,2322373,8.72800000000001,0.641,0.454,0.529,0.275,0.469,0.545,0.543,0.692,0.43,0.408,0.372
32,29,12,5,2,133.044236791808,66,0.8,0,100,0.5,135.599975765825,211.165379015612,322374,2322374,8.80399999999997,0.015,0.374,0.024,0.424,0.021,0.053,0.056,0.498,0.474,0.02,0.077
32,30,12,6,11,5.27504110111664,23,0.8,0,100,0.45,8.39862905363002,28.3950921711128,322375,2322375,8.81100000000004,0.826,0.868,0.888,0.834,0.677,0.365,0.472,0.596,0.778,0.772,0.826
32,31,12,7,10,11.0732266185605,26,0.8,0,100,0.45,12.5972183662912,19.4890174106765,322376,2322376,9.31200000000001,0.969,0.739,0.77,0.979,0.97,0.784,0.797,0.295,0.839,0.91,0.843
32,32,12,8,1,293.178789576476,145,0.8,0,100,0.52,259.377967570624,189.705939924898,322377,2322377,8.76600000000002,0.522,0.579,0.414,0.657,0.339,0.251,0.22,0.419,0.258,0.626,0.399
32,33,12,9,3,106.715084324911,54,0.8,0,100,0.56,121.620913734042,193.37262520072,322378,2322378,9.34000000000003,0.575,0.591,0.668,0.232,0.606,0.914,0.886,0.313,0.308,0.764,0.946
32,34,12,10,6,68.7845374439054,53,0.8,0,100,0.55,64.469698644528,50.4862052440746,322379,2322379,8.77100000000002,0.326,0.322,0.564,0.697,0.221,0.132,0.161,0.134,0.205,0.199,0.078
32,35,12,11,12,5.09634064688554,21,0.8,0,100,0.45,6.15561617176057,16.9714190305624,322380,2322380,8.92200000000003,0.816,0.741,0.894,0.221,0.839,0.758,0.762,0.785,0.518,0.656,0.696
32,36,12,12,9,12.7421518209905,20,0.8,0,100,0.52,12.3679323258594,11.3970696797807,322381,2322381,9.81900000000002,0.572,0.621,0.706,0.531,0.51,0.354,0.294,0.319,0.369,0.329,0.187
32,37,12,1,8,38.4045053101521,68,1.2,0,100,0.49,37.4621367752624,34.5089387972444,322382,2322382,8.78800000000001,0.43,0.914,0.361,1,0.884,0.891,0.846,0.972,0.918,0.769,0.889
32,38,12,2,5,77.0330827660337,39,1.2,0,100,0.46,84.3728946899493,157.597145563977,322383,2322383,8.82499999999999,0.003,0.362,0.006,0.789,0.002,0.001,0.004,0.244,0.398,0.003,0.01
32,39,12,3,7,43.6751187922883,34,1.2,0,100,0.48,37.4855575044812,30.455594559642,322384,2322384,9.36999999999995,0.363,0.616,0.206,0.59,0.228,0.179,0.162,0.571,0.529,0.11,0.065
32,40,12,4,4,79.6953582744224,67,1.2,0,100,0.48,85.1372743171643,72.3907760631414,322385,2322385,8.73000000000002,0.037,0.582,0.077,0.287,0.021,0.043,0.032,0.688,0.496,0.022,0.03
32,41,12,5,2,133.044236791808,66,1.2,0,100,0.47,131.312469947339,213.054887128234,322386,2322386,8.94800000000004,0.548,0.501,0.557,0.791,0.539,0.337,0.285,0.528,0.351,0.236,0.154
32,42,12,6,11,5.27504110111664,23,1.2,0,100,0.45,3.08440288236162,4.60445978635399,322387,2322387,9.44299999999998,0.384,0.243,0.236,0.741,0.557,0.861,0.866,0.461,0.167,0.658,0.773
32,43,12,7,10,11.0732266185605,26,1.2,0,100,0.5,8.60231849560124,11.1676593950729,322388,2322388,8.78399999999999,0.355,0.17,0.367,0.597,0.636,0.294,0.255,0.266,0.43,0.23,0.14
32,44,12,8,1,293.178789576476,145,1.2,0,100,0.54,307.439303468879,398.850495390533,322389,2322389,8.81199999999995,0.292,0.078,0.265,0.012,0.482,0.403,0.382,0.155,0.116,0.321,0.203
32,45,12,9,3,106.715084324911,54,1.2,0,100,0.55,112.488061544478,207.39869214007,322390,2322390,8.86499999999995,0.029,0.07,0.128,0.019,0.069,0.038,0.03,0.041,0.138,0.01,0.006
32,46,12,10,6,68.7845374439054,53,1.2,0,100,0.55,60.9917315959634,46.3768372256198,322391,2322391,9.238,0.556,0.982,0.56,0.833,0.792,0.338,0.407,0.711,0.931,0.236,0.251
32,47,12,11,12,5.09634064688554,21,1.2,0,100,0.4,3.9698789499554,6.92855315287151,322392,2322392,8.89300000000003,0.66,0.046,0.625,0.341,0.795,0.41,0.309,0.037,0.014,0.664,0.188
32,48,12,12,9,12.7421518209905,20,1.2,0,100,0.46,11.8302306405316,14.0674884061397,322393,2322393,9.77300000000002,0.881,0.761,0.871,0.721,0.644,0.923,0.925,0.438,0.852,0.807,0.581
32,49,12,1,8,38.4045053101521,68,1.6,0,100,0.47,32.4176788987511,29.3095019820008,322394,2322394,9.28800000000001,0.105,0.334,0.124,0.345,0.31,0.116,0.089,0.036,0.257,0.056,0.021
32,50,12,2,5,77.0330827660337,39,1.6,0,100,0.48,67.121860621988,109.240827863871,322395,2322395,8.82900000000001,0.011,0.002,0.043,0.008,0.022,0.002,0.001,0.002,0.009,0.002,0.002
32,51,12,3,7,43.6751187922883,34,1.6,0,100,0.51,40.2169314224033,34.5944307872571,322396,2322396,9.26900000000001,0.005,0.464,0.015,0.931,0.107,0.068,0.086,0.164,0.669,0.005,0.006
32,52,12,4,4,79.6953582744224,67,1.6,0,100,0.47,81.6278777296125,72.7260558739802,322397,2322397,8.81999999999999,0.058,0.013,0.153,0.181,0.02,0.002,0.009,0.002,0.08,0.006,0.001
32,53,12,5,2,133.044236791808,66,1.6,0,100,0.45,364.143951941078,2308.79761055833,322398,2322398,8.83600000000001,0.295,0.159,0.841,0.111,0.622,0.554,0.528,0.328,0.06,0.484,0.428
32,54,12,6,11,5.27504110111664,23,1.6,0,100,0.41,4.99516374547479,8.75312383354112,322399,2322399,9,0.906,0.027,0.784,0.707,0.899,0.738,0.807,0.009,0.039,0.622,0.303
32,55,12,7,10,11.0732266185605,26,1.6,0,100,0.39,9.81895804705715,15.5030879436321,322400,2322400,9.505,0.002,0.005,0.006,0.021,0.005,0.005,0.005,0.006,0.023,0.003,0.001
32,56,12,8,1,293.178789576476,145,1.6,0,100,0.52,320.743639410209,312.754108684922,322401,2322401,8.75999999999999,0.031,0.071,0.057,0.529,0.066,0.216,0.234,0.085,0.057,0.029,0.023
32,57,12,9,3,106.715084324911,54,1.6,0,100,0.37,125.632705765125,205.546834625893,322402,2322402,8.93200000000002,0.33,0.048,0.461,0.013,0.457,0.38,0.405,0.41,0.112,0.381,0.446
32,58,12,10,6,68.7845374439054,53,1.6,0,100,0.47,64.1098151337899,65.2311881183386,322403,2322403,9.32000000000005,0.792,0.553,0.807,0.425,0.864,0.885,0.864,0.672,0.557,0.503,0.493
32,59,12,11,12,5.09634064688554,21,1.6,0,100,0.52,4.24815420004848,5.66740044409901,322404,2322404,8.83500000000004,0.646,0.003,0.486,0.199,0.232,0.22,0.181,0.022,0.002,0.378,0.077
32,60,12,12,9,12.7421518209905,20,1.6,0,100,0.51,12.8793900646167,22.2565611537335,322405,2322405,9.31299999999999,0.721,0.315,0.62,0.105,0.958,0.708,0.712,0.845,0.206,0.777,0.454
32,61,12,1,8,38.4045053101521,68,2,0,100,0.41,40.7821902954052,38.8150743942936,322406,2322406,8.80099999999993,0.297,0.021,0.419,0.464,0.607,0.029,0.022,0.002,0.046,0.088,0.004
32,62,12,2,5,77.0330827660337,39,2,0,100,0.47,63.2601401562512,131.949629570772,322407,2322407,9.37799999999993,0.001,0.129,0.012,0.944,0.001,0.001,0.001,0.011,0.157,0.001,0.001
32,63,12,3,7,43.6751187922883,34,2,0,100,0.44,39.6425262765577,31.8102419137057,322408,2322408,8.91500000000008,0.014,0.001,0.004,0.01,0.052,0.001,0.001,0.002,0.026,0.002,0.002
32,64,12,4,4,79.6953582744224,67,2,0,100,0.56,75.0782997409261,83.1325611905422,322409,2322409,9.84000000000003,0.611,0.059,0.678,0.007,0.364,0.136,0.139,0.263,0.067,0.296,0.072
32,65,12,5,2,133.044236791808,66,2,0,100,0.45,172.423591315353,660.255987386416,322410,2322410,8.74000000000001,0.176,0.367,0.167,0.766,0.629,0.567,0.642,0.291,0.607,0.395,0.609
32,66,12,6,11,5.27504110111664,23,2,0,100,0.38,3.69726310129786,6.41254059672719,322411,2322411,8.91200000000003,0.895,0.184,0.863,0.971,0.84,0.45,0.414,0.033,0.113,0.582,0.122
32,67,12,7,10,11.0732266185605,26,2,0,100,0.5,9.50175621124839,15.0452279806395,322412,2322412,9.447,0.151,0.23,0.11,0.046,0.431,0.253,0.249,0.143,0.443,0.064,0.024
32,68,12,8,1,293.178789576476,145,2,0,100,0.38,308.677656340649,284.583582365062,322413,2322413,8.97500000000002,0.001,0.23,0.003,0.77,0.014,0.012,0.005,0.043,0.474,0.001,0.002
32,69,12,9,3,106.715084324911,54,2,0,100,0.5,114.566507680929,174.663738948864,322414,2322414,9.24700000000007,0.072,0.363,0.117,0.023,0.204,0.096,0.127,0.795,0.426,0.006,0.014
32,70,12,10,6,68.7845374439054,53,2,0,100,0.5,67.5585120961208,56.2324927333657,322415,2322415,9.274,0.222,0.012,0.471,0.025,0.134,0.014,0.014,0.025,0.003,0.007,0.001
32,71,12,11,12,5.09634064688554,21,2,0,100,0.43,5.08645059093252,8.78013062086358,322416,2322416,8.78300000000002,0.168,0.25,0.26,0.243,0.604,0.543,0.501,0.32,0.211,0.288,0.161
32,72,12,12,9,12.7421518209905,20,2,0,100,0.48,18.4049403905457,61.7083081293901,322417,2322417,8.74000000000001,0.53,0.045,0.35,0.325,0.531,0.245,0.246,0.158,0.187,0.702,0.571
33,1,12,1,8,38.4045053101521,68,0,1,100,0.48,35.6174212528307,35.9910464152486,332346,2332346,48.418,0.812,0.44,0.823,0.257,0.688,0.48,0.492,0.374,0.653,0.889,0.861
33,2,12,2,5,77.0330827660337,39,0,1,100,0.46,70.5977383192939,203.407021435171,332347,2332347,10.881,0.013,0.662,0.021,0.23,0.01,0.046,0.052,0.5,0.705,0.059,0.119
33,3,12,3,7,43.6751187922883,34,0,1,100,0.54,47.5445396114668,38.4418755198134,332348,2332348,19.697,0.655,0.418,0.853,0.103,0.611,0.473,0.43,0.737,0.258,0.239,0.144
33,4,12,4,4,79.6953582744224,67,0,1,100,0.46,78.8783473213635,66.5224235187845,332349,2332349,18.71,0.882,0.918,0.76,0.824,0.953,0.805,0.829,0.664,0.833,0.982,0.976
33,5,12,5,2,133.044236791808,66,0,1,100,0.53,130.133804670838,264.762695319389,332350,2332350,18.954,0.746,0.978,0.773,0.995,0.944,0.807,0.866,0.738,0.861,0.699,0.792
33,6,12,6,11,5.27504110111664,23,0,1,100,0.47,3.91875209319762,8.9006350776884,332351,2332351,18.877,0.795,0.594,0.649,0.271,0.833,0.68,0.737,0.458,0.812,0.783,0.741
33,7,12,7,10,11.0732266185605,26,0,1,100,0.46,9.59839048056224,15.743293137666,332352,2332352,12.403,0.991,0.917,0.997,0.57,0.804,0.774,0.81,0.782,0.722,0.735,0.692
33,8,12,8,1,293.178789576476,145,0,1,100,0.39,302.993053977186,257.172791169551,332353,2332353,9.33099999999999,0.426,0.543,0.575,0.375,0.051,0.038,0.045,0.488,0.461,0.325,0.236
33,9,12,9,3,106.715084324911,54,0,1,100,0.5,111.802779495097,147.299864631126,332354,2332354,8.82300000000001,0.776,0.416,0.771,0.67,0.803,0.962,0.945,0.809,0.251,0.93,0.92
33,10,12,10,6,68.7845374439054,53,0,1,100,0.42,71.2793026675892,70.5350917290507,332355,2332355,9.96000000000001,0.303,0.457,0.229,0.146,0.665,0.38,0.368,0.308,0.292,0.26,0.225
33,11,12,11,12,5.09634064688554,21,0,1,100,0.5,4.00054536190632,6.69659286401693,332356,2332356,8.83799999999999,0.017,0.826,0.013,0.392,0.116,0.06,0.051,0.712,0.831,0.093,0.316
33,12,12,12,9,12.7421518209905,20,0,1,100,0.51,13.8622248838203,25.2717851408762,332357,2332357,9.27699999999999,0.685,0.765,0.546,0.638,0.658,0.567,0.541,0.717,0.729,0.479,0.343
33,13,12,1,8,38.4045053101521,68,0.6,0,100,0.58,34.8506546924216,28.2849411475322,332358,2332358,9.27100000000002,0.199,0.012,0.379,0.243,0.329,0.151,0.153,0.021,0.015,0.179,0.135
33,14,12,2,5,77.0330827660337,39,0.6,0,100,0.58,67.3614146302802,120.666922907176,332359,2332359,8.76300000000001,0.21,0.836,0.251,0.787,0.07,0.127,0.139,0.153,0.939,0.144,0.089
33,15,12,3,7,43.6751187922883,34,0.6,0,100,0.47,40.4820627220809,41.3421896855068,332360,2332360,8.976,0.202,0.236,0.262,0.047,0.24,0.321,0.285,0.529,0.119,0.07,0.083
33,16,12,4,4,79.6953582744224,67,0.6,0,100,0.5,87.4361547426491,78.7906918537797,332361,2332361,9.34400000000002,0.103,0.375,0.115,0.676,0.229,0.031,0.043,0.136,0.432,0.018,0.024
33,17,12,5,2,133.044236791808,66,0.6,0,100,0.43,183.015279055627,318.668651215557,332362,2332362,8.93599999999998,0.016,0.214,0.029,0.462,0.007,0.002,0.003,0.53,0.437,0.018,0.028
33,18,12,6,11,5.27504110111664,23,0.6,0,100,0.5,5.52868231170733,12.6961382698199,332363,2332363,9.26099999999997,0.852,0.379,0.827,0.083,0.662,0.452,0.405,0.375,0.239,0.858,0.572
33,19,12,7,10,11.0732266185605,26,0.6,0,100,0.47,9.24334929844584,13.3128621834774,332364,2332364,9.29300000000001,0.512,0.137,0.808,0.818,0.197,0.23,0.282,0.063,0.274,0.274,0.091
33,20,12,8,1,293.178789576476,145,0.6,0,100,0.5,307.047725665893,202.035474058513,332365,2332365,8.86799999999999,0.386,0.87,0.349,0.309,0.633,0.57,0.573,0.589,0.922,0.484,0.511
33,21,12,9,3,106.715084324911,54,0.6,0,100,0.44,93.0599900733546,94.6987067081949,332366,2332366,9.92099999999999,0.574,0.424,0.612,0.872,0.719,0.646,0.598,0.617,0.569,0.238,0.218
33,22,12,10,6,68.7845374439054,53,0.6,0,100,0.48,75.293493580461,90.3225068380029,332367,2332367,8.76800000000003,0.156,0.366,0.444,0.874,0.069,0.025,0.038,0.044,0.473,0.045,0.016
33,23,12,11,12,5.09634064688554,21,0.6,0,100,0.54,6.47253879781246,15.5588077395697,332368,2332368,8.84200000000004,0.463,0.017,0.286,0.138,0.987,0.78,0.77,0.169,0.012,0.249,0.151
33,24,12,12,9,12.7421518209905,20,0.6,0,100,0.52,13.7562542405062,16.0541494170925,332369,2332369,8.94300000000004,0.238,0.179,0.167,0.047,0.277,0.664,0.663,0.757,0.272,0.468,0.413
33,25,12,1,8,38.4045053101521,68,0.8,0,100,0.53,37.8771352378367,34.775587575983,332370,2332370,9.76500000000004,0.069,0.002,0.087,0.1,0.038,0.034,0.023,0.001,0.002,0.049,0.015
33,26,12,2,5,77.0330827660337,39,0.8,0,100,0.51,93.4790836928794,335.354305650221,332371,2332371,9.33299999999997,0.011,0.946,0.158,0.465,0.002,0.055,0.059,0.861,0.848,0.019,0.069
33,27,12,3,7,43.6751187922883,34,0.8,0,100,0.52,42.527041019478,34.9578484696349,332372,2332372,8.89299999999997,0.82,0.231,0.956,0.017,0.296,0.135,0.126,0.877,0.423,0.416,0.23
33,28,12,4,4,79.6953582744224,67,0.8,0,100,0.47,70.8488754166377,48.404415999807,332373,2332373,9.34899999999999,0.278,0.685,0.402,0.356,0.11,0.01,0.02,0.247,0.735,0.076,0.006
33,29,12,5,2,133.044236791808,66,0.8,0,100,0.43,117.818657378263,130.194455419179,332374,2332374,9.38,0.013,0.13,0.057,0.647,0.067,0.031,0.018,0.323,0.083,0.01,0.022
33,30,12,6,11,5.27504110111664,23,0.8,0,100,0.5,5.39011897124032,15.2500346244121,332375,2332375,8.81799999999998,0.352,0.724,0.568,0.803,0.082,0.277,0.314,0.6,0.772,0.238,0.273
33,31,12,7,10,11.0732266185605,26,0.8,0,100,0.46,9.08574377825825,10.1320070053608,332376,2332376,9.298,0.834,0.652,0.729,0.548,0.826,0.703,0.684,0.338,0.373,0.466,0.126
33,32,12,8,1,293.178789576476,145,0.8,0,100,0.53,269.107440795033,189.269742843355,332377,2332377,9.34500000000003,0.326,0.03,0.173,0.285,0.386,0.452,0.484,0.169,0.047,0.438,0.263
33,33,12,9,3,106.715084324911,54,0.8,0,100,0.41,129.451618180541,301.877204111598,332378,2332378,8.82900000000001,0.317,0.68,0.352,0.259,0.085,0.178,0.196,0.551,0.739,0.454,0.702
33,34,12,10,6,68.7845374439054,53,0.8,0,100,0.5,74.9336892705006,107.583482109837,332379,2332379,9.05500000000001,0.069,0.438,0.189,0.454,0.093,0.076,0.083,0.103,0.382,0.017,0.006
33,35,12,11,12,5.09634064688554,21,0.8,0,100,0.53,5.00487277849046,8.83461483433676,332380,2332380,9.322,0.303,0.073,0.258,0.667,0.776,0.434,0.452,0.066,0.177,0.184,0.15
33,36,12,12,9,12.7421518209905,20,0.8,0,100,0.53,11.7716152272265,11.2292204909529,332381,2332381,8.86700000000002,0.871,0.841,0.839,0.965,0.353,0.132,0.129,0.618,0.828,0.686,0.598
33,37,12,1,8,38.4045053101521,68,1.2,0,100,0.47,35.7487760608422,28.4048403687694,332382,2332382,9.30500000000001,0.355,0.172,0.708,0.113,0.148,0.071,0.058,0.075,0.44,0.12,0.023
33,38,12,2,5,77.0330827660337,39,1.2,0,100,0.45,54.3277293849082,89.8220994341889,332383,2332383,8.85799999999995,0.039,0.004,0.097,0.854,0.026,0.017,0.017,0.014,0.006,0.017,0.012
33,39,12,3,7,43.6751187922883,34,1.2,0,100,0.42,41.9559418477679,35.6042287674423,332384,2332384,8.99099999999999,0.87,0.024,0.81,0.329,0.842,0.696,0.682,0.079,0.111,0.894,0.654
33,40,12,4,4,79.6953582744224,67,1.2,0,100,0.42,83.1573619886544,95.8350039205778,332385,2332385,9.37399999999997,0.033,0.188,0.07,0.476,0.079,0.032,0.033,0.045,0.139,0.036,0.039
33,41,12,5,2,133.044236791808,66,1.2,0,100,0.56,125.459082331371,147.274995350881,332386,2332386,8.88799999999998,0.004,0.014,0.034,0.075,0.001,0.004,0.003,0.016,0.004,0.004,0.003
33,42,12,6,11,5.27504110111664,23,1.2,0,100,0.5,4.93786342679593,10.3387544992148,332387,2332387,8.988,0.733,0.502,0.552,0.285,0.503,0.75,0.701,0.422,0.704,0.471,0.54
33,43,12,7,10,11.0732266185605,26,1.2,0,100,0.47,9.28143585994335,12.0989419412896,332388,2332388,9.31199999999995,0.32,0.175,0.311,0.627,0.281,0.015,0.029,0.054,0.103,0.1,0.033
33,44,12,8,1,293.178789576476,145,1.2,0,100,0.44,285.172535143106,175.495241687279,332389,2332389,9.27699999999993,0.001,0.069,0.003,0.947,0.01,0.014,0.01,0.032,0.019,0.004,0.01
33,45,12,9,3,106.715084324911,54,1.2,0,100,0.44,90.1559142611378,122.686388016976,332390,2332390,9.351,0.032,0.085,0.051,0.405,0.004,0.042,0.049,0.177,0.074,0.024,0.059
33,46,12,10,6,68.7845374439054,53,1.2,0,100,0.48,82.0103314043224,123.409937796232,332391,2332391,8.90200000000004,0.51,0.461,0.886,0.415,0.242,0.147,0.197,0.603,0.731,0.269,0.249
33,47,12,11,12,5.09634064688554,21,1.2,0,100,0.48,4.94628784313949,6.78012438547925,332392,2332392,9.08000000000004,0.267,0.015,0.248,0.563,0.152,0.324,0.346,0.019,0.023,0.361,0.195
33,48,12,12,9,12.7421518209905,20,1.2,0,100,0.44,9.98720942891743,10.3846086511639,332393,2332393,9.38800000000003,0.912,0.225,0.97,0.016,0.452,0.331,0.362,0.682,0.233,0.56,0.289
33,49,12,1,8,38.4045053101521,68,1.6,0,100,0.45,37.5549275091966,38.3756418061161,332394,2332394,8.875,0.054,0.067,0.247,0.382,0.037,0.006,0.011,0.004,0.096,0.036,0.023
33,50,12,2,5,77.0330827660337,39,1.6,0,100,0.48,82.8029176788511,200.51114278946,332395,2332395,9.34699999999998,0.023,0.206,0.093,0.491,0.02,0.123,0.1,0.15,0.134,0.041,0.054
33,51,12,3,7,43.6751187922883,34,1.6,0,100,0.46,38.4791404910831,33.7955009632172,332396,2332396,8.85900000000004,0.282,0.004,0.358,0.029,0.486,0.138,0.154,0.002,0.003,0.25,0.063
33,52,12,4,4,79.6953582744224,67,1.6,0,100,0.45,73.2252248894398,59.2421005918686,332397,2332397,8.82799999999997,0.519,0.295,0.416,0.52,0.503,0.263,0.314,0.304,0.184,0.28,0.193
33,53,12,5,2,133.044236791808,66,1.6,0,100,0.38,135.986201450661,273.587881040741,332398,2332398,8.85599999999999,0.072,0.632,0.564,0.696,0.024,0.068,0.062,0.784,0.73,0.045,0.113
33,54,12,6,11,5.27504110111664,23,1.6,0,100,0.39,10.7468507213233,67.9213674827693,332399,2332399,9.41100000000006,0.601,0.187,0.552,0.698,0.608,0.777,0.736,0.189,0.21,0.792,0.696
33,55,12,7,10,11.0732266185605,26,1.6,0,100,0.39,11.7608159555662,15.8517555977795,332400,2332400,8.89699999999993,0.27,0.085,0.271,0.198,0.25,0.047,0.061,0.121,0.127,0.103,0.03
33,56,12,8,1,293.178789576476,145,1.6,0,100,0.43,275.926856390603,178.193896068954,332401,2332401,9.33600000000001,0.001,0.049,0.001,0.296,0.004,0.003,0.004,0.02,0.211,0.001,0.001
33,57,12,9,3,106.715084324911,54,1.6,0,100,0.36,98.9155759357565,111.638085442278,332402,2332402,9.31600000000003,0.068,0.03,0.204,0.282,0.025,0.008,0.004,0.062,0.105,0.018,0.005
33,58,12,10,6,68.7845374439054,53,1.6,0,100,0.44,61.9065774575615,47.7258831768602,332403,2332403,8.86299999999994,0.274,0.788,0.618,0.842,0.016,0.003,0.002,0.311,0.77,0.064,0.049
